,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
Rk,Player,Pos,Tm,,Opp,,Boxscore,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
330,Jake Gardiner\gardija01,D,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,18:32,0,1,0,0,
331,Conor Garland\garlaco01,RW,ARI,,MIN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,15:55,0,0,0,0,
332,Johnny Gaudreau\gaudrjo01,LW,CGY,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,27,21:52,0,0,0,0,
333,Vladislav Gavrikov\gavrivl01,D,CBJ,@,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,25,17:01,1,1,0,0,
334,Brian Gibbons\gibbobr02,C,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,19,11:57,0,0,0,0,
335,Claude Giroux\giroucl01,C/RW,PHI,@,TOR,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,32,20:32,1,3,7,11,38.9
336,Cody Glass\glassco01,C,VEG,@,WSH,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,11:44,0,0,2,3,40.0
337,Alex Goligoski\goligal01,D,ARI,,MIN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,21:26,3,2,0,0,
338,Jordan Greenway\greenjo02,LW,MIN,@,ARI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,21,15:35,0,0,1,1,50.0
339,Rocco Grimaldi\grimaro01,C,NSH,@,SJS,L-SO,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,11:39,0,0,0,0,
340,Boone Jenner\jennebo01,C,CBJ,@,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,23,18:04,0,0,5,5,50.0
341,Roman Josi\josiro01,D,NSH,@,SJS,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,34,27:59,1,0,0,0,
342,Dominik Kahun\kahundo01,C,PIT,,CHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,13:03,0,0,0,1,0.0
343,Evander Kane\kaneev01,LW,SJS,,NSH,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,28,22:19,1,0,0,1,0.0
344,William Karlsson\karlswi01,C,VEG,@,WSH,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,19:55,0,0,3,5,37.5
345,Adrian Kempe\kempead01,LW,LAK,@,MTL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,9:21,1,0,3,5,37.5
346,Phil Kessel\kesseph01,RW,ARI,,MIN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,18:10,0,0,0,0,
347,Brett Kulak\kulakbr01,D,MTL,,LAK,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,15,13:03,1,1,0,0,
348,Kevin Labanc\labanke01,RW,SJS,,NSH,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,25,17:01,1,0,0,0,
349,Olli Maatta\maattol01,D,CHI,@,PIT,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,18:09,4,2,0,0,
350,Nathan MacKinnon\mackina01,C,COL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,26,22:03,1,0,6,9,40.0
351,Alec Martinez\martial01,D,LAK,@,MTL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,28,24:49,0,2,0,0,
352,Mike Matheson\mathemi01,D,FLA,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,19,17:37,0,1,0,0,
353,Ryan McDonagh\mcdonry01,D,TBL,,BUF,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,24:32,0,3,0,0,
354,Brock McGinn\mcginbr01,LW,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,12:54,3,0,0,1,0.0
355,Sonny Milano\milanso01,LW,CBJ,@,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,11,8:55,0,0,0,0,
356,Sean Monahan\monahse01,C,CGY,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,20:13,0,0,6,10,37.5
357,Jake Muzzin\muzzija01,D,TOR,,PHI,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,28,23:30,1,2,0,0,
358,Martin Necas\necasma01,C,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,14:53,4,0,0,0,
359,Tomas Nosek\nosekto01,C,VEG,@,WSH,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,14,9:41,0,0,0,0,
360,Brett Pesce\pescebr01,D,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,19:27,1,1,0,0,
361,Marcus Pettersson\pettema01,D,PIT,,CHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,21:30,2,1,0,0,
362,Brayden Point\pointbr01,C,TBL,,BUF,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,15:11,0,1,3,8,27.3
363,Zach Sanford\sanfoza01,LW,STL,@,CGY,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,20,14:29,1,2,0,0,
364,Colton Sceviour\scevico01,C/RW,FLA,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,13,10:04,0,1,1,1,50.0
365,Nate Schmidt\schmina01,D,VEG,@,WSH,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,21,20:44,0,0,0,0,
366,Justin Schultz\schulju01,D,PIT,,CHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,22:59,1,0,0,0,
367,Nick Seeler\seeleni01,D,MIN,@,ARI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,2,1:15,1,0,0,0,
368,Craig Smith\smithcr01,C,NSH,@,SJS,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,11:37,3,0,0,0,
369,Paul Stastny\stastpa01,C,VEG,@,WSH,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,18:26,0,0,13,10,56.5
370,Mark Stone\stonema01,RW,VEG,@,WSH,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,19:24,0,0,0,1,0.0
371,Michael Stone\stonemi01,D,CGY,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,12:13,1,0,0,0,
372,Nick Suzuki\suzukni01,C,MTL,,LAK,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,19,13:40,1,0,2,4,33.3
373,Trevor van Riemsdyk\vanritr01,D,CAR,@,OTT,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,14:28,2,1,0,0,
374,Frank Vatrano\vatrafr01,LW,FLA,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,17,13:07,0,2,0,0,
375,MacKenzie Weegar\weegama01,D,FLA,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,20:43,0,1,0,0,
376,Mats Zuccarello\zuccama01,LW,MIN,@,ARI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,18:34,0,1,2,0,100.0
377,Oliver Bjorkstrand\bjorkol01,RW,CBJ,@,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,22,18:20,0,0,0,0,
378,Pierre-Luc Dubois\duboipi01,LW,CBJ,@,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,22,18:02,1,3,6,8,42.9
379,Joel Eriksson Ek\eriksjo02,C,MIN,@,ARI,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,17:13,2,2,4,13,23.5
380,Tyler Johnson\johnsty01,C,TBL,,BUF,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,20,14:51,0,0,1,1,50.0
381,Clayton Keller\kellecl01,C,ARI,,MIN,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,20,14:16,0,0,1,0,100.0
382,Dean Kukan\kukande01,D,CBJ,@,COL,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,18,14:11,1,2,0,0,
383,Denis Malgin\malgide01,C,FLA,@,NYI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,16,11:31,0,0,1,1,50.0
384,Jake McCabe\mccabja01,D,BUF,@,TBL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,21:16,0,2,0,0,
385,Jonathon Merrill\merrijo01,D,VEG,@,WSH,L,boxscore,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,24,16:08,0,0,0,0,
386,Nino Niederreiter\niedeni01,RW,CAR,@,OTT,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,20,13:36,1,1,0,0,
387,Matt Niskanen\niskama01,D,PHI,@,TOR,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,29,20:13,1,1,0,0,
388,Alexander Nylander\nylanal01,LW,CHI,@,PIT,L-SO,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,14,10:54,0,0,0,0,
389,Colton Parayko\parayco01,D,STL,@,CGY,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,29,23:11,0,3,0,0,
390,Ivan Provorov\provoiv01,D,PHI,@,TOR,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,35,25:32,1,1,0,0,
391,Jaccob Slavin\slavija01,D,CAR,@,OTT,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,22:16,0,0,0,0,
392,Derek Stepan\stepade01,C,ARI,,MIN,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,21,18:05,0,0,6,3,66.7
393,Anton Stralman\stralan01,D,FLA,@,NYI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,21,19:36,0,2,0,0,
394,Jonathan Toews\toewsjo01,C,CHI,@,PIT,L-SO,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,29,21:08,0,0,13,9,59.1
395,Nick Holden\holdeni01,D,VEG,@,WSH,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,0,,24,17:06,1,2,0,0,
396,Sebastian Aho\ahose01,F,CAR,@,OTT,L,boxscore,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,22,17:04,1,0,9,4,69.2
