,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
169,Brendan Gallagher\gallabr01,RW,MTL,@,PHI,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,19,14:08,2,0,1,0,100.0
170,Vladislav Gavrikov\gavrivl01,D,CBJ,@,ARI,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,0,,25,21:23,0,2,0,0,
171,Alex Goligoski\goligal01,D,ARI,,CBJ,L,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,27,27:34,1,2,0,0,
172,Barclay Goodrow\goodrba01,RW,SJS,,MIN,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,20,12:51,1,1,2,1,66.7
173,Libor Hajek\hajekli01,D,NYR,@,CAR,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,24,20:54,4,4,0,0,
174,Dan Hamhuis\hamhuda01,D,NSH,@,COL,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,25,17:11,1,2,0,0,
175,Mike Hoffman\hoffmmi02,C/LW,FLA,,WSH,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,18,16:05,0,1,0,0,
176,Nick Holden\holdeni01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,0,,22,18:47,0,2,0,0,
177,Alex Iafallo\iafalal01,C,LAK,@,OTT,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,24,17:57,2,0,0,1,0.0
178,Kaapo Kakko\kakkoka01,RW,NYR,@,CAR,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,18,13:53,0,0,0,0,
179,Chris Kreider\kreidch01,LW,NYR,@,CAR,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,21,17:40,0,1,2,3,40.0
180,Josh Leivo\leivojo01,LW,VAN,@,CHI,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,22,14:08,1,1,0,0,
181,Denis Malgin\malgide01,C,FLA,,WSH,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,21,14:49,0,1,4,8,33.3
182,Mike Matheson\mathemi01,D,FLA,,WSH,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,24,23:01,0,2,0,0,
183,Jonathon Merrill\merrijo01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,22,18:40,0,2,0,0,
184,Aaron Ness\nessaa01,D,ARI,,CBJ,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,14,9:51,1,1,0,0,
185,T.J. Oshie\oshietj01,C/RW,WSH,@,FLA,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,22,20:06,2,0,1,3,25.0
186,Mark Pysyk\pysykma01,D,FLA,,WSH,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,16,11:51,0,0,0,1,0.0
187,Wayne Simmonds\simmowa01,RW,NJD,@,CGY,L,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,18,14:45,2,0,1,0,100.0
188,Marc Staal\staalma01,D,NYR,@,CAR,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,0,,24,16:56,0,1,0,0,
189,Paul Stastny\stastpa01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,22,19:20,2,0,8,6,57.1
190,Troy Stecher\stechtr01,D,VAN,@,CHI,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0,24,15:53,2,2,0,0,
191,Mark Stone\stonema01,RW,VEG,@,TOR,L-OT,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,22,22:55,2,1,0,0,
192,Ryan Suter\suterry01,D,MIN,@,SJS,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,27,27:01,0,0,0,0,
193,Matthew Tkachuk\tkachma01,LW,CGY,,NJD,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,20,17:55,0,0,0,0,
194,Jonathan Toews\toewsjo01,C,CHI,,VAN,W,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,6,0.0,24,18:06,0,0,7,10,41.2
195,Jacob Trouba\troubja01,D,NYR,@,CAR,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,27,23:55,2,4,0,0,
196,Trevor van Riemsdyk\vanritr01,D,CAR,,NYR,L,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,18,14:36,0,1,0,0,
197,Zach Werenski\werenza01,D,CBJ,@,ARI,W,boxscore,0,0,0,1,0,0,0,0,0,0,0,0,0,,27,24:01,1,2,0,0,
198,Keith Yandle\yandlke01,D,FLA,,WSH,L-OT,boxscore,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,18,16:54,0,0,0,0,
199,Josh Anderson\anderjo05,RW,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,21,18:05,6,0,0,0,
200,Josh Bailey\bailejo01,C,NYI,,PIT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,21:02,2,1,1,2,33.3
201,Mark Barberio\barbema01,D,COL,,NSH,W,boxscore,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,26,16:31,0,1,0,0,
202,J.C. Beaudin\beaudje01,C,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,4:20,2,0,4,3,57.1
203,Jordie Benn\bennjo01,D,VAN,@,CHI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,19:46,1,0,0,0,
204,Nick Bjugstad\bjugsni01,C,PIT,@,NYI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,14:39,1,0,7,3,70.0
205,Jesper Boqvist\boqvije01,C,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,12:12,2,0,0,0,
206,Mark Borowiecki\borowma01,D,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,18:49,3,1,0,0,
207,Travis Boyd\boydtr01,C,WSH,@,FLA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7:24,0,0,1,0,100.0
208,Erik Brannstrom\branner01,D,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,9:51,0,0,0,0,
209,Jonas Brodin\brodijo01,D,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,21:14,1,1,0,0,
210,William Carrier\carriwi01,LW,VEG,@,TOR,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,11,4:28,0,0,0,0,
211,Jeff Carter\carteje01,C,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,24,21:16,2,0,3,4,42.9
212,Kyle Clifford\cliffky01,LW,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,10:22,2,0,0,0,
213,Blake Coleman\colembl01,C,NJD,@,CGY,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,20,14:26,3,1,1,3,25.0
214,Kirby Dach\dachki01,C,CHI,,VAN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,9:02,1,0,1,2,33.3
215,Jonathan Davidsson\davidjo03,RW,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,4:56,0,0,0,0,
216,Dylan DeMelo\demeldy01,D,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,21:08,3,0,0,0,
217,Travis Dermott\dermotr01,D,TOR,,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,8:45,0,0,0,0,
218,Cody Eakin\eakinco01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,15:09,0,0,6,12,33.3
219,Kevin Fiala\fialake01,LW,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,13:43,1,0,0,0,
220,Cale Fleury\fleurca01,D,MTL,@,PHI,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,13:41,3,3,0,0,
221,Warren Foegele\foegewa01,LW,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,17,14:59,1,0,0,0,
222,Marcus Foligno\foligma01,LW,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4:15,3,0,0,0,
223,Dylan Gambrell\gambrdy01,C,SJS,,MIN,W,boxscore,0,0,0,0,7,0,0,0,0,0,0,0,0,,12,8:35,0,0,3,3,50.0
224,Conor Garland\garlaco01,RW,ARI,,CBJ,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,13:25,0,0,0,0,
225,Frederik Gauthier\gauthfr01,C,TOR,,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,11:11,1,0,5,3,62.5
226,Brian Gibbons\gibbobr02,C,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,9:18,1,0,0,0,
227,Mark Giordano\giordma01,D,CGY,,NJD,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,29,24:28,0,3,0,0,
228,Cody Glass\glassco01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,16,14:34,1,0,0,1,0.0
229,Shayne Gostisbehere\gostish01,D,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,21:53,1,1,0,0,
230,Andy Greene\greenan01,D,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,21:37,0,2,0,0,
231,Nicolas Hague\hagueni01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,17,10:31,0,2,0,0,
232,Travis Hamonic\hamontr01,D,CGY,,NJD,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,17:59,0,1,0,0,
233,Kevin Hayes\hayeske01,RW,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,22,14:48,1,0,7,6,53.8
234,Nico Hischier\hischni01,C,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,14:38,0,0,9,6,60.0
235,Justin Holl\hollju01,D,TOR,,VEG,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,20,13:42,1,0,0,0,
236,Brett Howden\howdebr01,C,NYR,@,CAR,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,17:36,0,0,6,7,46.2
237,Dryden Hunt\huntdr01,LW,FLA,,WSH,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,14,11:59,0,0,0,0,
238,Ben Hutton\huttobe01,D,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,20,15:49,1,0,0,0,
239,Boone Jenner\jennebo01,C,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,18:35,4,1,5,9,35.7
240,Nick Jensen\jenseni02,D,WSH,@,FLA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,17:21,0,0,0,0,
241,Jack Johnson\johnsja02,D,PIT,@,NYI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,15:43,1,1,0,0,
242,Dominik Kahun\kahundo01,C,PIT,@,NYI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,13:07,0,0,1,1,50.0
243,Kasperi Kapanen\kapanka01,RW,TOR,,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,16:40,1,0,0,0,
244,Clayton Keller\kellecl01,C,ARI,,CBJ,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,22,18:36,2,0,1,0,100.0
245,Adrian Kempe\kempead01,LW,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,22,16:41,1,0,5,4,55.6
246,Alexander Kerfoot\kerfoal01,C,TOR,,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,17,13:20,0,1,6,5,54.5
247,Mikko Koivu\koivumi01,C,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,18:57,0,0,7,9,43.8
248,Brendan Leipsic\leipsbr01,LW,WSH,@,FLA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,9:04,0,0,0,0,
249,Trevor Lewis\lewistr01,C,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,2:21,0,0,0,0,
250,Blake Lizotte\lizotbl01,C,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,11:25,0,0,8,4,66.7
251,Eetu Luostarinen\luostee01,C,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,9:21,1,0,4,3,57.1
252,Andrew Mangiapane\mangian01,LW,CGY,,NJD,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12:38,0,1,0,0,
253,Scott Mayfield\mayfisc01,D,NYI,,PIT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,25,16:59,1,0,0,0,
254,Brock McGinn\mcginbr01,LW,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,10:19,0,0,0,0,
255,Brayden McNabb\mcnabbr01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,25,19:18,4,6,0,0,
256,Sonny Milano\milanso01,LW,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,11:12,0,0,0,0,
257,Trevor Moore\mooretr01,LW,TOR,,VEG,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,20,12:14,1,0,0,0,
258,Tyler Myers\myersty01,D,VAN,@,CHI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,32,24:40,2,0,0,0,
259,Vladislav Namestnikov\namesvl01,C,OTT,,LAK,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,24,18:23,1,0,0,1,0.0
260,Riley Nash\nashri02,C,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,11:01,1,0,1,7,12.5
261,Valeri Nichushkin\nichuva01,RW,COL,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,14:02,1,1,0,0,
262,Nino Niederreiter\niedeni01,RW,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,20,17:44,1,0,0,0,
263,Matt Niskanen\niskama01,D,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,22:22,2,1,0,0,
264,Alexander Nylander\nylanal01,LW,CHI,,VAN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:02,0,0,0,1,0.0
265,William Nylander\nylanwi01,C,TOR,,VEG,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,18:40,0,0,3,5,37.5
266,Zach Parise\parisza01,LW,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,20,18:59,0,0,0,0,
267,Tanner Pearson\pearsta01,LW,VAN,@,CHI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,13:24,1,0,0,0,
268,Jeff Petry\petryje01,D,MTL,@,PHI,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,28:46,4,0,0,0,
269,Brandon Pirri\pirribr01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,13,12:05,1,0,1,1,50.0
270,Tyler Pitlick\pitlity01,C,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,7:48,2,0,0,0,
271,Michael Raffl\rafflmi01,LW,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,9:27,0,0,0,0,
272,Ryan Reaves\reavery01,RW,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,5:47,3,0,0,0,
273,Mike Reilly\reillmi01,D,MTL,@,PHI,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,14,12:54,2,0,0,0,
274,Kevin Rooney\rooneke01,C,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,13:41,3,0,5,6,45.5
275,Nicolas Roy\royni01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,8:14,1,0,1,5,16.7
276,Travis Sanheim\sanhetr01,D,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,17:20,2,1,0,0,
277,David Savard\savarda01,D,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,26,21:49,0,4,0,0,
278,Colton Sceviour\scevico01,C/RW,FLA,,WSH,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,15:15,0,1,0,0,
279,Nick Schmaltz\schmani01,C,ARI,,CBJ,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,17:53,0,0,0,3,0.0
280,Nate Schmidt\schmina01,D,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,34,26:59,1,3,0,0,
281,Nick Shore\shoreni01,C,TOR,,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,7:50,0,1,8,5,61.5
282,Reilly Smith\smithre01,RW,VEG,@,TOR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,21:49,2,1,0,0,
283,Zack Smith\smithza01,C,CHI,,VAN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,11:57,3,0,0,1,0.0
284,Carson Soucy\soucyca01,D,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,11:33,3,0,0,0,
285,Jared Spurgeon\spurgja01,D,MIN,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,27,24:25,1,2,0,0,
286,Jordan Staal\staaljo01,C,CAR,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,17:58,2,1,12,7,63.2
287,Derek Stepan\stepade01,C,ARI,,CBJ,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,24,17:24,0,0,10,8,55.6
288,Chandler Stephenson\stephch02,C,WSH,@,FLA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,10:29,1,0,4,1,80.0
289,P.K. Subban\subbapk01,D,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,29,22:24,1,0,0,0,
290,Brandon Sutter\suttebr03,C/RW,VAN,@,CHI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,14:20,1,0,8,6,57.1
291,Matt Tennyson\tennyma01,D,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,11:27,0,4,0,0,
292,Alexandre Texier\texieal01,C,CBJ,@,ARI,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,16,13:02,1,0,0,0,
293,Chris Tierney\tiernch01,C,OTT,,LAK,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,27,18:20,0,0,9,7,56.3
294,Dmytro Timashov\timasdm01,LW,TOR,,VEG,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,12,7:49,2,1,0,0,
295,Dominic Toninato\tonindo01,C,FLA,,WSH,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,13,11:12,0,0,4,0,100.0
296,Carsen Twarynski\twaryca01,F,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,13:48,5,0,0,0,
297,Sami Vatanen\vatansa01,D,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,30,24:24,0,0,0,0,
298,Mikhail Vorobyev\vorobmi01,C,PHI,,MTL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,7:34,0,0,1,2,33.3
299,Jakub Vrana\vranaja01,LW,WSH,@,FLA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,13:27,0,0,0,0,
300,Austin Wagner\wagneau01,LW,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,13:11,1,0,0,1,0.0
301,Sean Walker\walkese01,D,LAK,@,OTT,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,17:46,1,1,0,0,
302,Yannick Weber\weberya01,D,NSH,@,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,14:05,2,0,0,0,
303,Alexander Wennberg\wennbal01,C,CBJ,@,ARI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,19:08,0,0,10,5,66.7
304,Miles Wood\woodmi01,LW,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,12:20,1,0,0,0,
305,Nikita Zadorov\zadorni01,D,COL,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,7:13,1,0,0,0,
306,Travis Zajac\zajactr01,C,NJD,@,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,15:26,1,0,8,7,53.3
307,Michael Amadio\amadimi01,C,LAK,@,OTT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,11:23,1,0,6,5,54.5
308,Lias Andersson\anderli01,C,NYR,@,CAR,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,15,9:57,0,0,3,3,50.0
309,Zach Aston-Reese\astonza01,C,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,11:53,3,1,0,0,
310,Cole Bardreau\bardrco01,F,NYI,,PIT,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,11,7:19,1,0,1,2,33.3
311,Jay Beagle\beaglja01,RW/C,VAN,@,CHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,13:19,3,0,12,5,70.6
312,Teddy Blueger\bluegte01,C,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,12:36,1,1,2,3,40.0
313,Adam Boqvist\boqviad01,D,CHI,,VAN,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,19,12:18,1,0,0,0,
314,Derick Brassard\brassde01,C,NYI,,PIT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,24,17:31,1,0,1,0,100.0
315,Justin Braun\braunju01,D,PHI,,MTL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,19,13:31,6,3,0,0,
316,Connor Brown\brownco02,RW,OTT,,LAK,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,27,22:52,0,0,0,0,
317,Paul Byron\byronpa01,C/LW,MTL,@,PHI,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,28,17:45,1,0,0,0,
318,Drake Caggiula\caggidr01,LW,CHI,,VAN,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,13,9:54,2,0,0,0,
319,Cody Ceci\cecico01,D,TOR,,VEG,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,21:56,3,2,0,0,
320,Noah Dobson\dobsono01,D,NYI,,PIT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,15:05,0,1,0,0,
321,Drew Doughty\doughdr01,D,LAK,@,OTT,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,29,27:37,3,2,0,0,
322,Mathew Dumba\dumbama01,D,MIN,@,SJS,L,boxscore,0,0,0,-1,5,0,0,0,0,0,0,0,2,0.0,27,22:26,2,2,0,0,
323,Christian Dvorak\dvorach01,C,ARI,,CBJ,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,16:01,1,0,8,4,66.7
324,Lars Eller\ellerla01,C,WSH,@,FLA,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,24,17:20,0,0,4,9,30.8
325,Loui Eriksson\erikslo01,LW,VAN,@,CHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,14,7:31,0,0,0,0,
326,Mario Ferraro\ferrama01,D,SJS,,MIN,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,10:21,2,0,0,0,
327,Alex Galchenyuk\galchal01,C,PIT,@,NYI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,21,14:44,0,0,0,0,
328,Radko Gudas\gudasra01,D,WSH,@,FLA,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,17:10,2,0,0,0,
329,Erik Gustafsson\gustaer02,D,CHI,,VAN,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,24,21:40,2,0,0,0,
330,Carl Hagelin\hagelca01,LW,WSH,@,FLA,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,18,14:13,0,1,0,0,
331,Ron Hainsey\hainsro01,D,OTT,,LAK,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,27,16:40,0,1,0,0,
332,Scott Harrington\harrisc01,D,CBJ,@,ARI,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,22,13:34,0,0,0,0,
333,Garnet Hathaway\hathaga01,RW,WSH,@,FLA,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,16,12:19,0,2,0,0,
334,Barrett Hayton\haytoba01,C,ARI,,CBJ,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,12,7:24,0,0,0,0,
335,Mark Jankowski\jankoma01,C,CGY,,NJD,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,17,8:22,0,0,5,3,62.5
336,Andreas Johnsson\johnsan01,LW,TOR,,VEG,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,19:44,2,1,0,0,
337,Ross Johnston\johnsro02,LW,NYI,,PIT,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,10,7:20,3,2,0,0,
338,William Karlsson\karlswi01,C,VEG,@,TOR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,21:51,3,1,13,6,68.4
