,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
169,Adam Erne\ernead01,LW,DET,@,ANA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11:11,4,1,0,1,0.0
170,Jesper Fast\fastje01,RW,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,24,17:27,3,0,0,0,
171,Justin Faulk\faulkju01,D,STL,,ARI,L-SO,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,21,19:39,1,0,0,0,
172,Kevin Fiala\fialake01,LW,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,15:35,0,0,0,0,
173,Christian Fischer\fischch01,RW,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,10:15,1,2,1,1,50.0
174,Alex Galchenyuk\galchal01,C,PIT,@,NYR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,15,12:29,0,0,0,0,
175,Vladislav Gavrikov\gavrivl01,D,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,14:28,2,0,0,0,
176,Alex Goligoski\goligal01,D,ARI,@,STL,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,29,21:06,2,2,0,0,
177,Michael Grabner\grabnmi01,RW,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,14:11,0,1,0,0,
178,Derek Grant\grantde01,C,ANA,,DET,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,15:55,0,0,4,9,30.8
179,Rocco Grimaldi\grimaro01,C,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,13:53,2,0,0,0,
180,Carl Grundstrom\grundca01,RW,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,13:12,0,0,0,0,
181,Erik Gudbranson\gudbrer01,D,ANA,,DET,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,19:05,1,0,0,0,
182,Jake Guentzel\guentja01,C,PIT,@,NYR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,18:24,0,1,0,0,
183,Brendan Guhle\guhlebr01,D,ANA,,DET,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,27,20:43,0,2,0,0,
184,Carl Gunnarsson\gunnaca01,D,STL,,ARI,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,15:31,1,0,0,0,
185,David Gustafsson\gustada01,C,WPG,,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,7:42,0,1,0,2,0.0
186,Libor Hajek\hajekli01,D,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,18:36,0,1,0,0,
187,Dan Hamhuis\hamhuda01,D,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,12:00,1,0,0,0,
188,Ryan Hartman\hartmry01,RW,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,11:12,0,1,1,0,100.0
189,Darren Helm\helmda01,C/LW,DET,@,ANA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,15,12:13,1,2,0,0,
190,Korbinian Holzer\holzeko01,D,ANA,,DET,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,26,20:23,1,2,0,0,
191,Brett Howden\howdebr01,C,NYR,,PIT,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,21,15:24,1,1,5,4,55.6
192,Brad Hunt\huntbr01,D,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,19:11,1,0,0,0,
193,Dryden Hunt\huntdr01,LW,FLA,@,BOS,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,15,10:22,5,0,0,0,
194,Jack Johnson\johnsja02,D,PIT,@,NYR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,17:22,5,3,0,0,
195,Max Jones\jonesma03,LW,ANA,,DET,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,11:31,0,0,0,0,
196,Seth Jones\jonesse01,D,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,32,28:25,1,2,0,0,
197,Tyson Jost\jostty01,C,COL,@,WPG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,13:51,1,1,2,5,28.6
198,Vladislav Kamenev\kamenvl01,LW,COL,@,WPG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,8:24,0,0,3,1,75.0
199,Phil Kessel\kesseph01,RW,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,19:57,0,0,0,0,
200,Mikko Koivu\koivumi01,C,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,19:01,1,1,12,2,85.7
201,Chris Kreider\kreidch01,LW,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,22,19:24,0,1,8,1,88.9
202,Dean Kukan\kukande01,D,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,13:09,1,3,0,0,
203,Dmitry Kulikov\kulikdm01,D,WPG,,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,21:12,2,0,0,0,
204,Sam Lafferty\laffesa01,C/LW,PIT,@,NYR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,11:29,1,0,0,1,0.0
205,Artturi Lehkonen\lehkoar01,LW,MTL,,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,15:01,2,0,0,0,
206,Par Lindholm\lindhpa01,C,BOS,,FLA,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,13:43,0,0,1,1,50.0
207,Blake Lizotte\lizotbl01,C,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,12:55,1,0,2,7,22.2
208,Matt Luff\luffma01,RW,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,9:16,1,0,0,0,
209,Joona Luoto\luotojo01,F,WPG,,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,7:00,1,1,0,0,
210,Denis Malgin\malgide01,C,FLA,@,BOS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,14:41,2,0,1,1,50.0
211,Alec Martinez\martial01,D,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,20:49,1,4,0,0,
212,Mike Matheson\mathemi01,D,FLA,@,BOS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,24:03,0,0,0,0,
213,Charlie McAvoy\mcavoch01,D,BOS,,FLA,L-SO,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,29,23:01,0,0,0,0,
214,Dylan McIlrath\mcilrdy01,D,DET,@,ANA,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,20,14:17,3,2,0,0,
215,Greg McKegg\mckeggr01,C,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,10:56,1,1,0,0,
216,Jayson Megna\megnaja01,C,COL,@,WPG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,8:07,1,0,0,0,
217,Sonny Milano\milanso01,LW,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,16,11:21,0,1,0,0,
218,Ryan Murray\murrary01,D,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,21:16,0,3,0,0,
219,Frans Nielsen\nielsfr01,C,DET,@,ANA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,14:51,0,0,7,4,63.6
220,Brendan Perlini\perlibr01,LW,DET,@,ANA,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,13:29,0,1,0,0,
221,Ryan Poehling\poehlry01,C,MTL,,CBJ,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,7:50,1,0,0,0,
222,Victor Rask\raskvi01,C,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,9:00,0,0,2,6,25.0
223,Brad Richardson\richabr02,C,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,13:05,0,2,6,4,60.0
224,Juuso Riikola\riikoju01,D,PIT,@,NYR,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,16:28,2,1,0,0,
225,Jack Roslovic\rosloja01,C,WPG,,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,19,13:29,1,0,0,1,0.0
226,Carter Rowney\rowneca01,RW,ANA,,DET,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,19,14:47,2,0,0,0,
227,Matt Roy\royma04,D,LAK,,MIN,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,20,15:00,3,0,0,0,
228,Kris Russell\russekr01,D,EDM,@,SJS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,16:31,4,4,0,0,
229,Joakim Ryan\ryanjo02,D,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,18,14:03,0,0,0,0,
230,David Savard\savarda01,D,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,29,21:41,1,2,0,0,
231,Colton Sceviour\scevico01,C/RW,FLA,@,BOS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,9:36,0,0,0,0,
232,Tim Schaller\schalti01,LW,VAN,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,10:45,0,0,0,0,
233,Nick Schmaltz\schmani01,C,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,17:57,0,0,1,4,20.0
234,Zachary Senyshyn\senysza01,RW,BOS,,FLA,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4:46,0,0,0,0,
235,Logan Shaw\shawlo01,RW,WPG,,COL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,7:03,0,0,0,1,0.0
236,Colton Sissons\sissoco01,C,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,12:40,2,0,6,4,60.0
237,Brendan Smith\smithbr05,D,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,8:51,1,1,0,0,
238,Craig Smith\smithcr01,C,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,13:30,2,0,0,0,
239,Givani Smith\smithgi01,RW,DET,@,ANA,W,boxscore,0,0,0,0,5,0,0,0,0,0,0,0,0,,8,6:57,3,0,0,0,
240,Carl Soderberg\soderca01,C,ARI,@,STL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,20:33,0,0,4,9,30.8
241,Carson Soucy\soucyca01,D,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,12:08,2,0,0,0,
242,Troy Stecher\stechtr01,D,VAN,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,17,15:24,2,0,0,0,
243,Anton Stralman\stralan01,D,FLA,@,BOS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,23:28,2,1,0,0,
244,Ryan Strome\stromry01,C,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,21:32,1,0,7,11,38.9
245,Brandon Sutter\suttebr03,C/RW,VAN,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1:32,0,0,1,0,100.0
246,Troy Terry\terrytr01,C/RW,ANA,,DET,L-OT,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,16,12:19,0,0,0,0,
247,Alexandre Texier\texieal01,C,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,20,15:23,0,1,0,1,0.0
248,Jacob Trouba\troubja01,D,NYR,,PIT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,28,21:30,3,3,0,0,
249,Kyle Turris\turriky01,C,NSH,@,VAN,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,13,11:47,1,1,0,2,0.0
250,T.J. Tynan\tynant.01,C,COL,@,WPG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,8:11,0,0,0,1,0.0
251,Urho Vaakanainen\vaakaur01,D,BOS,,FLA,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,16:55,0,1,0,0,
252,Jake Virtanen\virtaja01,RW,VAN,,NSH,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,18,14:51,4,0,0,0,
253,Austin Wagner\wagneau01,LW,LAK,,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,15,11:23,1,0,0,2,0.0
254,Chris Wagner\wagnech01,C,BOS,,FLA,L-SO,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,12:50,0,0,4,3,57.1
255,Austin Watson\watsoau01,LW,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,11:16,0,0,0,0,
256,Yannick Weber\weberya01,D,NSH,@,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,9:24,1,0,0,0,
257,Alexander Wennberg\wennbal01,C,CBJ,@,MTL,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,27,19:38,0,2,10,6,62.5
258,Blake Wheeler\wheelbl01,RW,WPG,,COL,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,23,16:30,1,1,6,3,66.7
259,Mats Zuccarello\zuccama01,LW,MIN,@,LAK,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,18,16:19,1,0,0,0,
260,Josh Archibald\archijo01,RW,EDM,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,11:04,3,1,0,0,
261,Joel Armia\armiajo01,RW,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,16:27,0,0,0,0,
262,Nick Bjugstad\bjugsni01,C,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,20,15:34,4,1,3,3,50.0
263,Brian Boyle\boylebr01,C,FLA,@,BOS,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,13:11,3,0,4,3,57.1
264,Paul Byron\byronpa01,C/LW,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,14:08,0,0,0,1,0.0
265,Ben Chiarot\chiarbe01,D,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,30,26:51,0,0,0,0,
266,Alex Chiasson\chiasal01,RW,EDM,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,13:41,0,0,0,0,
267,Brett Connolly\connobr01,RW,FLA,@,BOS,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,12:26,0,0,0,0,
268,Kyle Connor\connoky01,LW,WPG,,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,20:12,0,0,0,0,
269,Max Domi\domima01,LW,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,23,19:05,1,0,4,8,33.3
270,Brian Dumoulin\dumoubr01,D,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,27,24:23,1,1,0,0,
271,Ryan Ellis\ellisry01,D,NSH,@,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,31,26:16,2,3,0,0,
272,Joel Eriksson Ek\eriksjo02,C,MIN,@,LAK,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,16:21,4,0,6,5,54.5
273,Cale Fleury\fleurca01,D,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,16,12:16,2,1,0,0,
274,Jordan Greenway\greenjo02,LW,MIN,@,LAK,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,20,14:22,6,2,0,0,
275,Vinnie Hinostroza\hinosvi01,C,ARI,@,STL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,13:33,0,0,0,1,0.0
276,Boone Jenner\jennebo01,C,CBJ,@,MTL,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,16:51,2,2,8,10,44.4
277,Dominik Kahun\kahundo01,C,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,14:32,0,0,0,0,
278,Jujhar Khaira\khairju01,LW,EDM,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,12:31,2,0,0,0,
279,Oscar Klefbom\klefbos01,D,EDM,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,29,24:24,0,4,0,0,
280,Brett Kulak\kulakbr01,D,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,12:08,0,1,0,0,
281,Luke Kunin\kuninlu01,C,MIN,@,LAK,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,14:38,1,0,6,1,85.7
282,Sean Kuraly\kuralse01,C,BOS,,FLA,L-SO,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,18,12:34,0,0,2,0,100.0
283,Patrik Laine\lainepa01,RW,WPG,,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,22,21:11,1,0,0,0,
284,Ilya Lyubushkin\lyubuil01,D,ARI,@,STL,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,21,13:15,1,0,0,0,
285,Brandon Manning\mannibr01,D,EDM,@,SJS,L,boxscore,0,0,0,-1,15,0,0,0,0,0,0,0,0,,13,8:21,2,0,0,0,
286,John Marino\marinjo01,D,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,22:39,1,3,0,0,
287,Gustav Nyquist\nyquigu01,RW,CBJ,@,MTL,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,18:28,0,1,0,0,
288,Ryan O'Reilly\oreilry01,C,STL,,ARI,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,25,21:54,0,0,12,4,75.0
289,Jordan Oesterle\oestejo01,D,ARI,@,STL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,16:46,0,0,0,0,
290,Zach Parise\parisza01,LW,MIN,@,LAK,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,19:16,1,0,1,0,100.0
291,David Perron\perroda01,LW,STL,,ARI,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,22,18:10,0,0,0,0,
292,Neal Pionk\pionkne01,D,WPG,,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,26,22:11,3,1,0,0,
293,Nikolai Prokhorkin\prokhni01,LW,LAK,,MIN,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,9:41,0,0,6,9,40.0
294,Bryan Rust\rustbr01,RW,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,26,15:45,3,0,1,0,100.0
295,Zach Sanford\sanfoza01,LW,STL,,ARI,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,11:10,2,0,0,1,0.0
296,Luca Sbisa\sbisalu01,D,WPG,,COL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,17:19,2,1,0,0,
297,Mark Scheifele\scheima01,C,WPG,,COL,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,23,20:41,0,0,11,7,61.1
298,Riley Sheahan\sheahri01,C,EDM,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,18,12:10,1,2,7,3,70.0
299,Brady Skjei\skjeibr01,D,NYR,,PIT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,25,20:30,1,2,0,0,
300,Eric Staal\staaler01,C,MIN,@,LAK,L,boxscore,0,0,0,-1,12,0,0,0,0,0,0,0,3,0.0,18,15:38,0,1,6,6,50.0
301,Sam Steel\steelsa01,C,ANA,,DET,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,15:53,0,2,3,11,21.4
302,Derek Stepan\stepade01,C,ARI,@,STL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,27,18:11,0,0,4,9,30.8
303,Brandon Tanev\tanevbr01,LW,PIT,@,NYR,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,16:01,3,0,0,0,
304,Nate Thompson\thompna01,C,MTL,,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,14:16,2,1,3,6,33.3
305,Vincent Trocheck\trochvi01,C,FLA,@,BOS,W,boxscore,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,20,16:24,2,1,4,4,50.0
306,Jason Zucker\zuckeja01,LW,MIN,@,LAK,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,16:12,1,1,2,0,100.0
307,Josh Anderson\anderjo05,RW,CBJ,@,MTL,L-SO,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,17:13,6,0,0,1,0.0
308,Josh Brown\brownjo01,D,FLA,@,BOS,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,15,11:57,0,2,0,0,
309,Andrew Copp\coppan01,C,WPG,,COL,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,23,16:13,1,1,1,0,100.0
310,Dylan Gambrell\gambrdy01,C,SJS,,EDM,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,15,11:35,1,0,3,2,60.0
311,Noah Gregor\gregono01,C,SJS,,EDM,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,13,8:21,1,0,0,0,
312,Melker Karlsson\karlsme01,C,SJS,,EDM,W,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,18,10:59,0,0,0,0,
313,Adam Lowry\lowryad01,LW,WPG,,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,22,16:13,0,0,7,4,63.6
314,Josh Morrissey\morrijo04,D,WPG,,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,20:12,0,0,0,0,
315,Tyler Myers\myersty01,D,VAN,,NSH,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,24,19:41,2,2,0,0,
316,Darnell Nurse\nurseda01,D,EDM,@,SJS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,27,23:49,6,2,0,0,
317,Mathieu Perreault\perrema01,C,WPG,,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,20,15:48,0,2,0,0,
318,Tucker Poolman\poolmtu01,D,WPG,,COL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,24,17:35,2,0,0,0,
319,Mark Pysyk\pysykma01,D,FLA,@,BOS,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,14,9:21,0,1,0,0,
320,Rickard Rakell\rakelri01,RW,ANA,,DET,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,17:48,1,1,0,0,
321,James Neal\nealja01,LW,EDM,@,SJS,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,17,14:41,0,0,0,0,
322,Ryan Nugent-Hopkins\nugenry01,C,EDM,@,SJS,L,boxscore,0,0,0,-3,2,0,0,0,0,0,0,0,0,,20,17:15,1,0,8,8,50.0
323,Jared Spurgeon\spurgja01,D,MIN,@,LAK,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,23,19:56,0,2,0,0,
324,Ryan Suter\suterry01,D,MIN,@,LAK,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,0,,25,24:21,0,1,0,0,
