,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
341,Kurtis MacDermid\macdeku01,D,LAK,@,TOR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,12:01,2,2,0,0,
342,Nathan MacKinnon\mackina01,C,COL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,21,20:49,0,0,8,8,50.0
343,Andrew Mangiapane\mangian01,LW,CGY,,ARI,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,21,14:08,0,0,0,1,0.0
344,Tyler Myers\myersty01,D,VAN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,23:07,3,1,0,0,
345,Valeri Nichushkin\nichuva01,RW,COL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,12:44,1,0,0,0,
346,Nino Niederreiter\niedeni01,RW,CAR,@,PHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,18:36,0,1,0,0,
347,Matthew Nieto\nietoma01,LW,COL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,14:25,1,0,0,0,
348,Markus Nutivaara\nutivma01,D,CBJ,,VEG,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,8,5:20,1,1,0,0,
349,Gustav Nyquist\nyquigu01,RW,CBJ,,VEG,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,21,18:50,0,0,1,1,50.0
350,Max Pacioretty\pacioma01,LW,VEG,@,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,17:27,0,2,0,0,
351,Nick Paul\paulni01,LW,OTT,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,16:13,5,2,4,3,57.1
352,David Perron\perroda01,LW,STL,@,VAN,W,boxscore,0,0,0,-1,4,0,0,0,0,0,0,0,7,0.0,23,17:39,0,0,0,0,
353,Ryan Pulock\pulocry01,D,NYI,,OTT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,27,22:01,1,1,0,0,
354,Mike Reilly\reillmi01,D,MTL,,BOS,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,11:34,0,0,0,0,
355,Matt Roy\royma04,D,LAK,@,TOR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,13:53,1,1,0,0,
356,Bobby Ryan\ryanbo01,LW,OTT,@,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,10:20,0,0,0,0,
357,Zach Sanford\sanfoza01,LW,STL,@,VAN,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,18,14:44,2,0,0,0,
358,Tim Schaller\schalti01,LW,VAN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,10:11,2,1,0,0,
359,Mark Scheifele\scheima01,C,WPG,,NJD,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,29,24:42,0,1,14,6,70.0
360,Brent Seabrook\seabrbr01,D,CHI,@,SJS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,17:25,0,4,0,0,
361,Jaccob Slavin\slavija01,D,CAR,@,PHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,25,20:05,0,0,0,0,
362,Carson Soucy\soucyca01,D,MIN,@,ANA,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,11:45,2,2,0,0,
363,Paul Stastny\stastpa01,C,VEG,@,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,17:39,0,1,10,8,55.6
364,Troy Stecher\stechtr01,D,VAN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,13:42,1,1,0,0,
365,Mark Stone\stonema01,RW,VEG,@,CBJ,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,19:54,0,0,0,1,0.0
366,Andrei Svechnikov\svechan01,RW,CAR,@,PHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,13:41,2,0,0,0,
367,Matt Tennyson\tennyma01,D,NJD,@,WPG,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,12:33,0,2,0,0,
368,Teuvo Teravainen\teravte01,F,CAR,@,PHI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,26,22:04,0,0,0,0,
369,Troy Terry\terrytr01,C/RW,ANA,,MIN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,12:28,0,0,0,0,
370,Jakub Voracek\voracja01,RW,PHI,,CAR,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,14:59,0,0,0,0,
371,Oliver Wahlstrom\wahlsol01,RW,NYI,,OTT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,11:41,1,0,0,0,
372,Alexander Wennberg\wennbal01,C,CBJ,,VEG,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,19:59,0,0,6,8,42.9
373,Blake Wheeler\wheelbl01,RW,WPG,,NJD,L-SO,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,29,22:02,3,2,0,0,
374,Sebastian Aho\ahose01,F,CAR,@,PHI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,28,22:21,1,0,7,10,41.2
375,Michael Amadio\amadimi01,C,LAK,@,TOR,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,13:24,0,1,3,5,37.5
376,Oliver Bjorkstrand\bjorkol01,RW,CBJ,,VEG,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,19,20:20,1,0,0,0,
377,Adam Boqvist\boqviad01,D,CHI,@,SJS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,15:45,0,0,0,0,
378,Kyle Clifford\cliffky01,LW,LAK,@,TOR,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,11:19,2,0,0,0,
379,Max Comtois\comtoma01,LW,ANA,,MIN,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,20,15:29,1,1,0,1,0.0
380,Joonas Donskoi\donskjo01,RW,COL,@,DAL,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,23,18:59,0,1,0,0,
381,Pierre-Luc Dubois\duboipi01,LW,CBJ,,VEG,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,20,19:50,0,2,10,6,62.5
382,Cam Fowler\fowleca01,D,ANA,,MIN,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,27,23:08,1,1,0,0,
383,Jake Gardiner\gardija01,D,CAR,@,PHI,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,23,17:02,1,1,0,0,
384,Ryan Getzlaf\getzlry01,C,ANA,,MIN,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,4,0.0,24,20:37,1,1,5,9,35.7
385,Ron Hainsey\hainsro01,D,OTT,@,NYI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,28,19:34,1,0,0,0,
386,Danton Heinen\heineda01,C/LW,BOS,@,MTL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,17,14:45,0,2,0,0,
387,Ben Hutton\huttobe01,D,LAK,@,TOR,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,21,18:25,0,1,0,0,
388,Trevor Lewis\lewistr01,C,LAK,@,TOR,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,12:06,0,0,0,0,
389,Brad Marchand\marchbr03,LW,BOS,@,MTL,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,25,18:52,2,0,2,1,66.7
390,Alexander Nylander\nylanal01,LW,CHI,@,SJS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,13,10:24,1,0,0,0,
391,Brett Pesce\pescebr01,D,CAR,@,PHI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,24,21:30,0,1,0,0,
392,Brady Tkachuk\tkachbr01,LW,OTT,@,NYI,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,20,18:05,3,2,2,4,33.3
393,Sean Walker\walkese01,D,LAK,@,TOR,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,20,18:17,1,0,0,0,
394,Zach Werenski\werenza01,D,CBJ,,VEG,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,28,28:02,1,0,0,0,
395,Nikita Zadorov\zadorni01,D,COL,@,DAL,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,23,18:28,1,0,0,0,
396,Brandon Carlo\carlobr01,D,BOS,@,MTL,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,29,18:41,0,0,0,0,
