,,,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,,,,,,,,,
340,Lukas Radil\radillu01,C,SJS,,VAN,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,15,10:15,1,0,0,0,
341,Ryan Reaves\reavery01,RW,VEG,,WPG,L-OT,boxscore,0,0,0,0,5,0,0,0,0,0,0,0,2,0.0,13,7:32,4,0,0,2,0.0
342,Mike Reilly\reillmi01,D,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,16:02,0,1,0,0,
343,Sam Reinhart\reinhsa01,C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,22:34,1,0,0,0,
344,Rasmus Ristolainen\ristora01,D,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,28,23:49,3,1,0,0,
345,Jack Roslovic\rosloja01,C,WPG,@,VEG,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,13:07,1,0,0,2,0.0
346,Scott Sabourin\sabousc01,F,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,0:21,1,0,0,0,
347,Zach Sanford\sanfoza01,LW,STL,@,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12:58,0,0,0,0,
348,Ashton Sautner\sautnas01,D,VAN,@,SJS,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,2:49,0,0,0,0,
349,David Savard\savarda01,D,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,18:19,3,1,0,0,
350,Colton Sceviour\scevico01,C/RW,FLA,,DET,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,19:32,2,2,0,0,
351,Brayden Schenn\schenbr01,C,STL,@,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,20:27,0,0,4,9,30.8
352,Jaden Schwartz\schwaja01,C,STL,@,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,23,22:08,0,1,0,0,
353,Brent Seabrook\seabrbr01,D,CHI,@,LAK,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,21:11,0,1,0,0,
354,Andrew Shaw\shawan01,C,CHI,@,LAK,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,9:16,2,0,0,1,0.0
355,Conor Sheary\shearco01,LW,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,17,14:17,0,1,0,0,
356,Kole Sherwood\sherwko01,RW,CBJ,,CGY,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,11,7:07,2,1,0,0,
357,Nick Shore\shoreni01,C,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,8:02,1,1,4,5,44.4
358,Colton Sissons\sissoco01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,14:47,2,2,0,3,0.0
359,Brendan Smith\smithbr05,D,NYR,@,NSH,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,15,13:10,1,1,0,0,
360,Craig Smith\smithcr01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,11:12,0,1,0,0,
361,Reilly Smith\smithre01,RW,VEG,,WPG,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,20:04,0,1,0,0,
362,Vladimir Sobotka\sobotvl01,C,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,11:17,0,0,1,1,50.0
363,Jordan Staal\staaljo01,C,CAR,,NJD,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,0,,24,20:40,0,0,8,8,50.0
364,Derek Stepan\stepade01,C,ARI,,COL,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,26,19:31,0,2,9,6,60.0
365,Dylan Strome\stromdy01,C,CHI,@,LAK,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,17:39,0,0,4,8,33.3
366,Oskar Sundqvist\sundqos01,C,STL,@,MIN,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,16,11:40,0,0,5,4,55.6
367,Brandon Tanev\tanevbr01,LW,PIT,,EDM,L-OT,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,14:42,3,0,0,0,
368,Tomas Tatar\tatarto01,C,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,23,15:04,1,0,0,0,
369,Matt Tennyson\tennyma01,D,NJD,@,CAR,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,20,13:33,1,1,0,0,
370,Nate Thompson\thompna01,C,MTL,@,DAL,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,20,13:32,0,0,9,4,69.2
371,Dmytro Timashov\timasdm01,LW,TOR,@,PHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,7:14,0,0,0,0,
372,Brady Tkachuk\tkachbr01,LW,OTT,@,BOS,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,24,21:00,1,0,0,1,0.0
373,Devon Toews\toewsde01,D,NYI,@,BUF,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,20:14,0,1,0,0,
374,Kyle Turris\turriky01,C,NSH,,NYR,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,11,10:59,0,0,2,3,40.0
375,James van Riemsdyk\vanrija01,LW,PHI,,TOR,L-SO,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,23,16:29,0,0,0,0,
376,Jimmy Vesey\veseyji02,LW,BUF,,NYI,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,17:18,0,0,0,0,
377,Chris Wagner\wagnech01,C,BOS,,OTT,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,22,15:01,1,0,2,4,33.3
378,Oliver Wahlstrom\wahlsol01,RW,NYI,@,BUF,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,12,8:33,1,0,0,2,0.0
379,Sean Walker\walkese01,D,LAK,,CHI,W,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,18:57,2,0,0,0,
380,Austin Watson\watsoau01,LW,NSH,,NYR,L,boxscore,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,12,9:35,0,0,0,0,
381,Jordan Weal\wealjo01,C,MTL,@,DAL,L,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,19,14:43,0,1,2,1,66.7
382,MacKenzie Weegar\weegama01,D,FLA,,DET,W,boxscore,0,0,0,0,2,0,0,0,0,0,0,0,0,,24,23:12,1,0,0,0,
383,Alexander Wennberg\wennbal01,C,CBJ,,CGY,L,boxscore,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,22,17:01,0,0,6,6,50.0
384,Josh Anderson\anderjo05,RW,CBJ,,CGY,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,20:48,2,0,0,0,
385,Joel Armia\armiajo01,RW,MTL,@,DAL,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,24,16:52,1,0,0,0,
386,Pierre-Edouard Bellemare\bellepi01,LW,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,19,14:27,0,0,9,4,69.2
387,Tyler Bertuzzi\bertuty01,LW,DET,@,FLA,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,21,20:10,0,0,0,0,
388,Alex Biega\biegaal01,D,DET,@,FLA,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,14:06,3,0,0,0,
389,Anders Bjork\bjorkan01,LW,BOS,,OTT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,15:00,1,0,0,0,
390,Oliver Bjorkstrand\bjorkol01,RW,CBJ,,CGY,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,20,14:36,0,0,0,0,
391,Teddy Blueger\bluegte01,C,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,22,14:52,0,0,8,10,44.4
392,Jesper Bratt\brattje01,W,NJD,@,CAR,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,9,7:33,0,0,0,0,
393,Justin Braun\braunju01,D,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,23,14:32,0,2,0,0,
394,Brandon Carlo\carlobr01,D,BOS,,OTT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,25,21:26,1,1,0,0,
395,Cody Ceci\cecico01,D,TOR,@,PHI,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,34,28:03,6,3,0,0,
396,Ian Cole\coleia01,D,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,16:21,0,0,0,0,
397,J.T. Compher\comphj.01,LW,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,19:37,0,0,1,2,33.3
398,Logan Couture\coutulo01,C,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,18:08,0,1,2,7,22.2
399,Charlie Coyle\coylech01,C/RW,BOS,,OTT,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,15:35,0,1,4,5,44.4
400,Sidney Crosby\crosbsi01,C,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,22:35,1,0,12,9,57.1
401,Calvin de Haan\dehaaca01,D,CHI,@,LAK,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,27,23:12,3,0,0,0,
402,Max Domi\domima01,LW,MTL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,25,18:18,0,0,11,6,64.7
403,Ryan Donato\donatry01,C,MIN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,7:27,0,0,1,2,33.3
404,Jonathan Drouin\drouijo01,LW,MTL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,24,15:49,1,2,0,0,
405,Mathew Dumba\dumbama01,D,MIN,,STL,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,26,24:15,0,3,0,0,
406,Joel Edmundson\edmunjo01,D,CAR,,NJD,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,14:07,0,1,0,0,
407,Mattias Ekholm\ekholma01,D,NSH,,NYR,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,26,24:10,1,2,0,0,
408,Ryan Ellis\ellisry01,D,NSH,,NYR,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,24,20:56,0,2,0,0,
409,Deryk Engelland\engelde01,D,VEG,,WPG,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,16:54,5,0,0,0,
410,Loui Eriksson\erikslo01,LW,VAN,@,SJS,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,16,12:13,0,1,0,0,
411,Mario Ferraro\ferrama01,D,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,20:42,3,2,0,0,
412,Nick Foligno\foligni01,LW,CBJ,,CGY,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,22,19:08,1,0,4,3,57.1
413,Alex Galchenyuk\galchal01,C,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,14:15,0,0,0,0,
414,Brendan Gallagher\gallabr01,RW,MTL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,25,17:35,0,1,0,0,
415,Brian Gibbons\gibbobr02,C,CAR,,NJD,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,9:40,0,1,0,0,
416,Samuel Girard\girarsa01,D,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,23:21,0,1,0,0,
417,Cody Glass\glassco01,C,VEG,,WPG,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,12:24,1,0,0,0,
418,Shayne Gostisbehere\gostish01,D,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,18:35,0,2,0,0,
419,Jake Guentzel\guentja01,C,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,22:17,1,0,0,0,
420,Dan Hamhuis\hamhuda01,D,NSH,,NYR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,14:56,2,0,0,0,
421,Joel Hanley\hanlejo01,D,DAL,,MTL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,11:07,0,3,0,0,
422,Kevin Hayes\hayeske01,RW,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,19:08,2,0,10,4,71.4
423,Tim Heed\heedti01,D,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,11:24,0,1,0,0,
424,Darren Helm\helmda01,C/LW,DET,@,FLA,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,19,13:23,0,0,0,0,
425,Tomas Hertl\hertlto01,C,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,17:07,0,1,7,6,53.8
426,Nick Holden\holdeni01,D,VEG,,WPG,L-OT,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,0,,21,15:41,2,2,0,0,
427,Alex Iafallo\iafalal01,C,LAK,,CHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,15:45,0,0,1,0,100.0
428,Matt Irwin\irwinma01,D,NSH,,NYR,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,9:25,0,0,0,0,
429,Mattias Janmark\janmama02,C,DAL,,MTL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,12:08,0,0,0,0,
430,Marcus Johansson\johanma03,C/W,BUF,,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,15:58,1,0,2,3,40.0
431,Henri Jokiharju\jokihhe01,D,BUF,,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,15:15,0,1,0,0,
432,Melker Karlsson\karlsme01,C,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,13:25,0,1,0,0,
433,Adrian Kempe\kempead01,LW,LAK,,CHI,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,20,15:40,1,1,6,7,46.2
434,Oscar Klefbom\klefbos01,D,EDM,@,PIT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,26,27:42,1,4,0,0,
435,John Klingberg\klingjo01,D,DAL,,MTL,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,34,24:26,0,0,0,0,
436,Sean Kuraly\kuralse01,C,BOS,,OTT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,13:54,4,0,4,4,50.0
437,Kris Letang\letankr01,D,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,29,28:55,0,2,0,0,
438,Anthony Mantha\manthan01,RW,DET,@,FLA,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,16,17:03,0,0,0,1,0.0
439,Patrick Marleau\marlepa01,C,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,17:32,0,0,1,1,50.0
440,Alec Martinez\martial01,D,LAK,,CHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,25:43,0,1,0,0,
441,Connor McDavid\mcdavco01,C,EDM,@,PIT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,22:31,0,0,5,8,38.5
442,Brock McGinn\mcginbr01,LW,CAR,,NJD,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,12:15,0,0,1,1,50.0
443,Brayden McNabb\mcnabbr01,D,VEG,,WPG,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,30,23:38,4,4,0,0,
444,Jayson Megna\megnaja01,C,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,10,7:03,2,1,0,0,
445,Colin Miller\milleco02,D,BUF,,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,21,17:01,3,1,0,0,
446,James Neal\nealja01,LW,EDM,@,PIT,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,14,13:26,0,0,0,0,
447,Patrik Nemeth\nemetpa01,D,DET,@,FLA,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,31,22:06,0,3,0,0,
448,Valeri Nichushkin\nichuva01,RW,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,12,9:51,1,0,0,0,
449,Matthew Nieto\nietoma01,LW,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,20,16:12,0,0,0,0,
450,Matt Niskanen\niskama01,D,PHI,,TOR,L-SO,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,32,23:07,0,1,0,0,
451,William Nylander\nylanwi01,C,TOR,@,PHI,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,23,19:43,0,0,3,2,60.0
452,Gustav Nyquist\nyquigu01,RW,CBJ,,CGY,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,21,17:31,0,0,0,0,
453,Victor Olofsson\olofsvi01,RW,BUF,,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,14:08,0,1,0,0,
454,Corey Perry\perryco01,RW,DAL,,MTL,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,22,12:19,0,1,0,0,
455,Jeff Petry\petryje01,D,MTL,@,DAL,L,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,28,24:24,4,1,0,0,
456,Marcus Pettersson\pettema01,D,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,24,20:02,1,2,0,0,
457,Tyler Pitlick\pitlity01,C,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,9:10,1,0,0,0,
458,Michael Raffl\rafflmi01,LW,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,20,14:29,1,1,1,0,100.0
459,German Rubtsov\rubtsge01,C,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,6:54,1,0,0,3,0.0
460,Brandon Saad\saadbr01,LW,CHI,@,LAK,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,24,18:57,0,1,1,0,100.0
461,Tim Schaller\schalti01,LW,VAN,@,SJS,W,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,15:26,0,0,0,0,
462,Justin Schultz\schulju01,D,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,25,23:31,1,1,0,0,
463,Nick Seeler\seeleni01,D,MIN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,16,14:28,0,3,0,0,
464,Dominik Simon\simondo01,C,PIT,,EDM,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,14:27,1,0,0,0,
465,Jeff Skinner\skinnje01,LW/C,BUF,,NYI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,15:36,0,0,2,1,66.7
466,Zack Smith\smithza01,C,CHI,@,LAK,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,11,7:48,0,0,0,0,
467,Marcus Sorensen\sorenma01,RW,SJS,,VAN,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,12:25,2,0,0,0,
468,Joe Thornton\thornjo01,C,SJS,,VAN,L,boxscore,0,0,0,-1,4,0,0,0,0,0,0,0,1,0.0,18,15:05,0,0,8,5,61.5
469,Alex Tuch\tuchal01,RW,VEG,,WPG,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,4:31,0,0,0,0,
470,Carsen Twarynski\twaryca01,F,PHI,,TOR,L-SO,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,14,8:56,2,1,0,0,
471,Trevor van Riemsdyk\vanritr01,D,CAR,,NJD,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,20,11:45,0,0,0,0,
472,Lucas Wallmark\wallmlu01,C,CAR,,NJD,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,8:55,1,2,5,9,35.7
473,Shea Weber\webersh01,D,MTL,@,DAL,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,26,21:24,2,1,0,0,
474,Pavel Zacha\zachapa01,C,NJD,@,CAR,W,boxscore,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,22,16:32,2,1,1,0,100.0
475,Nikita Zadorov\zadorni01,D,COL,@,ARI,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,20:45,2,4,0,0,
476,Nikita Zaitsev\zaitsni01,D,OTT,@,BOS,L,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,21:30,0,3,0,0,
477,Jason Zucker\zuckeja01,LW,MIN,,STL,L-OT,boxscore,0,0,0,-1,0,0,0,0,0,0,0,0,0,,17,14:45,3,0,0,1,0.0
478,Andreas Athanasiou\athanan01,C,DET,@,FLA,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,20,19:21,1,1,1,0,100.0
479,Cam Atkinson\atkinca01,RW,CBJ,,CGY,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,24,18:59,0,0,1,0,100.0
480,Madison Bowey\boweyma01,D,DET,@,FLA,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,26,21:22,0,2,0,0,
481,Ryan Carpenter\carpery01,C,CHI,@,LAK,L-OT,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,23,15:11,0,1,6,6,50.0
482,Trevor Daley\daleytr01,D,DET,@,FLA,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,23,13:46,0,0,0,0,
483,Brenden Dillon\dillobr01,D,SJS,,VAN,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,21,18:21,2,0,0,0,
484,Pierre-Luc Dubois\duboipi01,LW,CBJ,,CGY,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,21,19:54,2,0,5,6,45.5
485,Cody Eakin\eakinco01,C,VEG,,WPG,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,22,17:42,0,1,12,7,63.2
486,Tyler Ennis\ennisty01,C,OTT,@,BOS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,23,18:44,0,0,0,0,
487,Valtteri Filppula\filppva01,C,DET,@,FLA,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,19,14:01,0,0,3,4,42.9
488,Dougie Hamilton\hamildo01,D,CAR,,NJD,L,boxscore,0,0,0,-2,4,0,0,0,0,0,0,0,2,0.0,27,23:47,0,3,0,0,
489,Ryan Hartman\hartmry01,RW,MIN,,STL,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,14,10:07,0,1,0,0,
490,Calle Jarnkrok\jarnkca01,C,NSH,,NYR,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,21,14:09,2,0,0,0,
491,Boone Jenner\jennebo01,C,CBJ,,CGY,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,24,19:06,1,0,6,7,46.2
492,Ryan Johansen\johanry01,C,NSH,,NYR,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,24,18:41,2,0,4,6,40.0
493,Erik Johnson\johnser01,D,COL,@,ARI,L,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,25,19:37,1,0,0,0,
494,Slater Koekkoek\koekksl01,D,CHI,@,LAK,L-OT,boxscore,0,0,0,-2,2,0,0,0,0,0,0,0,0,,19,14:02,1,4,0,0,
495,Luke Kunin\kuninlu01,C,MIN,,STL,L-OT,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,18,15:36,0,0,3,2,60.0
496,Vladislav Namestnikov\namesvl01,C,OTT,@,BOS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,25,17:48,1,0,0,0,
497,Frans Nielsen\nielsfr01,C,DET,@,FLA,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,19,12:54,0,0,4,3,57.1
498,Tucker Poolman\poolmtu01,D,WPG,@,VEG,W,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,0,,9,6:41,1,0,0,0,
499,Jaccob Slavin\slavija01,D,CAR,,NJD,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,25,23:35,0,2,0,0,
500,Chris Tierney\tiernch01,C,OTT,@,BOS,L,boxscore,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,30,18:53,3,0,7,8,46.7
501,Thomas Chabot\chaboth01,D,OTT,@,BOS,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,30,25:40,0,0,0,0,
502,Seth Jones\jonesse01,D,CBJ,,CGY,L,boxscore,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,30,25:13,1,3,0,0,
503,Olli Maatta\maattol01,D,CHI,@,LAK,L-OT,boxscore,0,0,0,-3,2,0,0,0,0,0,0,0,0,,28,20:37,2,3,0,0,
504,Zach Werenski\werenza01,D,CBJ,,CGY,L,boxscore,0,0,0,-3,2,0,0,0,0,0,0,0,7,0.0,30,24:18,2,1,0,0,
